id,reflection_link
18386,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=82311
18387,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=80214
18388,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=87116
18389,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56176
18390,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56177
18392,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81194
18393,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56178
18394,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=89256
18396,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=80273
18397,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=95994
18399,
18400,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=82977
18401,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=80228
18402,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56179
18556,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=89032
18557,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=92211
18558,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88923
18560,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=58480
18561,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=75954
18562,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56181
18563,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56409
18564,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=75872
18565,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56182
18566,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=80588
18567,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=92113
18568,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=83909
18569,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56183
18570,
18571,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56410
18571,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56410
18572,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=103906
18573,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=85305
18574,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=52964
18575,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=93001
18577,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102808
18578,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=79046
18579,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=92111
18580,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=54393
18581,
18582,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=113690
18583,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86789
18584,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81213
18585,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56186
18586,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56187
18587,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=89108
18588,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=126186
18589,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=55773
18590,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=107445
18591,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56190
18592,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=55778
18593,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=94472
18594,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=106084
18705,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=124227
18706,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56195
18707,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=112564
18708,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=66201
18709,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=82795
18710,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102889
18712,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=96471
18713,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=54394
18714,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86756
18715,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=85319
18716,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97315
18717,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=54395
18718,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56198
18719,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102300
18720,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56199
18721,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98048
18722,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56202
18723,
18724,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56406
18725,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56203
18726,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56204
18727,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56205
18728,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=71034
18729,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=83983
18730,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=59626
18985,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88274
18986,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=84172
18987,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=126823
18988,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86086
18989,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81328
18990,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=66728
18991,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81232
18992,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=106394
18993,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=96055
18994,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88904
18995,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81350
18996,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=56180
18997,
18998,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=75976
18999,
19001,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86530
19003,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86776
19004,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97688
19005,
19006,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98923
19007,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81265
19008,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102251
19009,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=121131
19010,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86741
20899,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=85328
20900,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88271
20901,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=76343
20902,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86669
20903,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=83053
20904,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81325
20905,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=72289
20906,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=121152
20907,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=84731
20908,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86247
20909,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=66200
20910,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=125743
20911,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=92130
20913,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=113559
20914,
20915,
20916,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86674
20917,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86165
20918,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88144
20919,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=78393
20920,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=75916
20921,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=85143
20922,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=93075
20923,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=62123
20924,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97655
22866,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88241
22867,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=72711
22867,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=72711
22868,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=85560
22868,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=85560
22869,
22869,
22870,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=64327
22870,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=64327
22871,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=93387
22872,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=75964
22872,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=75964
22873,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=74457
22873,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=74457
22874,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86234
22875,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=71148
22875,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=71148
22876,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=77255
22876,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=77255
22877,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=95515
22878,
22878,
22879,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=93576
22879,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=93576
23349,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=78933
23349,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=78933
23350,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=93602
23563,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=106357
23564,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=100833
23565,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98776
23725,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=74456
24184,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88858
24185,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=73440
24185,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=73440
24186,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86712
24186,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86712
24187,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102669
24188,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102154
24690,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98986
24881,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98631
24882,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97006
24883,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102303
24884,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=106076
24885,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=101861
24886,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102369
24887,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=102672
24888,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=100551
24889,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=89307
24890,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97566
24891,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=86177
24892,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=99006
24893,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98884
24894,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=99080
24895,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97240
24896,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98859
24897,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97261
24898,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=101655
24899,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98249
24900,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=81212
24901,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=98750
24902,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97850
24903,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=101582
24904,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=88948
24905,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=99077
24906,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=95865
24907,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=96003
24908,https://smu.chalkandwire.com/DemographicsRun.aspx?TopicId=146&deptID=0&AllocationID=97221
